date,campaign,funnel_stage,ad_set,ad,creative_id,ad_type,platform,audience,audience_type,audience_size,impressions,clicks,spend,cpc,cpm,video_views,leads,conversions,revenue
2024-01-31,Retargeting,Conversion,Set_1,Ad_11,Creative_10,Video,LinkedIn,Interest_In_Sustainable_Fashion,Interest,Broad,1003,29,19.9,0.69,19.84,0,0,0,0.0
2024-02-29,Conversions,Conversion,Set_2,Ad_18,Creative_4,Video,X,Custom_List_Newsletter_Subscribers,Custom_List,Broad,942,19,17.38,0.91,18.45,0,0,0,0.0
2024-01-28,Traffic,Consideration,Set_4,Ad_12,Creative_5,Carousel,TikTok,Broad_35-54_UK,Broad,Broad,1063,10,5.26,0.53,4.95,0,0,0,0.0
2024-01-13,Video_Views,Awareness,Set_1,Ad_8,Creative_9,Carousel,TikTok,Custom_List_Past_Purchasers,Custom_List,Medium,1005,18,16.58,0.92,16.5,13,0,0,0.0
2024-01-19,Retargeting,Conversion,Set_1,Ad_4,Creative_2,Carousel,TikTok,Retargeting_Product_Viewers,Retargeting,Narrow,958,26,7.83,0.3,8.17,0,0,0,0.0
2024-03-14,Brand_Awareness,Awareness,Set_2,Ad_8,Creative_3,Carousel,LinkedIn,Retargeting_Email_Engagers,Retargeting,Medium,997,13,7.81,0.6,7.83,0,0,0,0.0
2024-03-20,Traffic,Consideration,Set_2,Ad_4,Creative_2,Video,X,Interest_In_Sustainable_Fashion,Interest,Narrow,998,12,4.81,0.4,4.82,0,0,0,0.0
2024-01-07,Retargeting,Conversion,Set_1,Ad_15,Creative_8,Carousel,Facebook,Interest_In_Home_Fitness,Interest,Medium,1009,32,1.6,0.05,1.59,0,0,0,0.0
2024-01-12,Video_Views,Awareness,Set_4,Ad_8,Creative_10,Video,Instagram,Custom_List_Past_Purchasers,Custom_List,Broad,919,18,11.06,0.61,12.03,14,0,0,0.0
2024-01-08,Brand_Awareness,Awareness,Set_1,Ad_7,Creative_9,Image,Instagram,Interest_In_Home_Fitness,Interest,Broad,970,6,2.85,0.48,2.94,0,0,0,0.0
2024-01-08,Traffic,Consideration,Set_2,Ad_2,Creative_4,Video,X,Interest_In_Organic_Food,Interest,Broad,983,48,31.49,0.66,32.03,0,0,1,9.97
2024-01-22,Conversions,Conversion,Set_1,Ad_20,Creative_7,Image,LinkedIn,Retargeting_Product_Viewers,Retargeting,Broad,990,11,7.57,0.69,7.65,0,0,0,0.0
2024-03-06,Conversions,Conversion,Set_3,Ad_16,Creative_3,Video,Facebook,Broad_18-34_US,Broad,Narrow,984,33,23.15,0.7,23.53,0,2,3,104.79
2024-01-12,Conversions,Conversion,Set_1,Ad_1,Creative_3,Image,Instagram,Retargeting_Product_Viewers,Retargeting,Medium,1017,31,5.74,0.19,5.64,0,0,1,62.01
2024-01-29,Conversions,Conversion,Set_1,Ad_16,Creative_4,Carousel,Facebook,Custom_List_Past_Purchasers,Custom_List,Narrow,1007,16,8.75,0.55,8.69,0,0,0,0.0
2024-02-13,Brand_Awareness,Awareness,Set_2,Ad_16,Creative_5,Image,LinkedIn,Custom_List_Newsletter_Subscribers,Custom_List,Medium,1032,16,8.11,0.51,7.86,0,0,0,0.0
2024-01-05,Brand_Awareness,Awareness,Set_2,Ad_2,Creative_10,Video,X,Custom_List_Past_Purchasers,Custom_List,Broad,953,8,5.31,0.66,5.57,0,0,0,0.0
2024-01-05,Traffic,Consideration,Set_3,Ad_3,Creative_6,Image,LinkedIn,Interest_In_Sustainable_Fashion,Interest,Narrow,961,25,15.53,0.62,16.16,0,0,0,0.0
2024-01-01,Video_Views,Awareness,Set_1,Ad_8,Creative_1,Image,LinkedIn,Retargeting_Product_Viewers,Retargeting,Narrow,1050,30,14.51,0.48,13.82,23,0,0,0.0
2024-01-21,Brand_Awareness,Awareness,Set_3,Ad_5,Creative_7,Carousel,TikTok,Custom_List_Past_Purchasers,Custom_List,Medium,992,6,3.94,0.66,3.97,0,0,0,0.0
2024-04-12,Video_Views,Awareness,Set_3,Ad_10,Creative_7,Image,LinkedIn,Interest_In_Home_Fitness,Interest,Narrow,965,13,7.7,0.59,7.98,8,0,0,0.0
2024-01-25,Retargeting,Conversion,Set_1,Ad_2,Creative_3,Carousel,LinkedIn,Interest_In_Home_Fitness,Interest,Narrow,1027,1,0.7,0.7,0.68,0,0,0,0.0
2024-01-11,Brand_Awareness,Awareness,Set_2,Ad_9,Creative_7,Video,Facebook,Retargeting_Cart_Abandoners,Retargeting,Broad,984,16,7.1,0.44,7.22,0,0,0,0.0
2024-02-19,Conversions,Conversion,Set_3,Ad_7,Creative_2,Image,LinkedIn,Interest_In_Home_Fitness,Interest,Broad,1035,16,15.29,0.96,14.77,0,0,0,0.0
2024-02-18,Traffic,Consideration,Set_3,Ad_2,Creative_5,Video,Facebook,Lookalike_Recent_Purchasers,Lookalike,Narrow,1049,45,20.49,0.46,19.53,0,1,1,22.1
2024-04-26,Video_Views,Awareness,Set_4,Ad_18,Creative_3,Carousel,TikTok,Interest_In_Tech_Gadgets,Interest,Narrow,969,3,2.46,0.82,2.54,1,0,0,0.0
2024-01-01,Video_Views,Awareness,Set_1,Ad_17,Creative_5,Carousel,X,Retargeting_Product_Viewers,Retargeting,Broad,1072,11,7.98,0.73,7.44,4,0,0,0.0
2024-03-14,Conversions,Conversion,Set_3,Ad_19,Creative_3,Video,X,Custom_List_Past_Purchasers,Custom_List,Broad,972,23,14.7,0.64,15.12,0,0,1,54.99
2024-02-12,Conversions,Conversion,Set_3,Ad_15,Creative_8,Video,Instagram,Custom_List_Newsletter_Subscribers,Custom_List,Narrow,1009,18,8.36,0.46,8.29,0,0,1,48.69
2024-01-05,Conversions,Conversion,Set_3,Ad_5,Creative_4,Video,Facebook,Retargeting_Cart_Abandoners,Retargeting,Medium,1056,41,31.07,0.76,29.42,0,0,0,0.0
2024-03-15,Video_Views,Awareness,Set_3,Ad_19,Creative_2,Video,Facebook,Interest_In_Organic_Food,Interest,Medium,942,26,14.05,0.54,14.92,15,0,1,14.13
2024-02-09,Conversions,Conversion,Set_3,Ad_9,Creative_8,Video,X,Interest_In_Luxury_Travel,Interest,Broad,1016,23,22.7,0.99,22.34,0,0,0,0.0
2024-02-06,Conversions,Conversion,Set_1,Ad_10,Creative_9,Image,X,Interest_In_Home_Fitness,Interest,Medium,1052,13,7.23,0.56,6.87,0,0,0,0.0
2024-01-12,Video_Views,Awareness,Set_4,Ad_10,Creative_10,Carousel,LinkedIn,Interest_In_Tech_Gadgets,Interest,Narrow,962,6,5.93,0.99,6.16,5,0,0,0.0
2024-01-07,Traffic,Consideration,Set_1,Ad_9,Creative_5,Carousel,Instagram,Lookalike_Recent_Purchasers,Lookalike,Medium,992,28,17.19,0.61,17.33,0,0,0,0.0
2024-03-01,Traffic,Consideration,Set_1,Ad_8,Creative_10,Video,TikTok,Lookalike_Recent_Purchasers,Lookalike,Narrow,1015,25,8.41,0.34,8.29,0,0,0,0.0
2024-01-01,Video_Views,Awareness,Set_4,Ad_11,Creative_4,Carousel,X,Retargeting_Product_Viewers,Retargeting,Narrow,992,19,16.27,0.86,16.4,13,0,1,15.94
2024-03-08,Retargeting,Conversion,Set_4,Ad_16,Creative_2,Carousel,Instagram,Custom_List_Past_Purchasers,Custom_List,Medium,1022,27,9.32,0.35,9.12,0,0,0,0.0
2024-03-01,Conversions,Conversion,Set_3,Ad_5,Creative_6,Image,Instagram,Interest_In_Organic_Food,Interest,Narrow,985,13,6.7,0.52,6.8,0,0,0,0.0
2024-02-05,Brand_Awareness,Awareness,Set_2,Ad_17,Creative_5,Image,Instagram,Interest_In_Organic_Food,Interest,Narrow,979,9,0.73,0.08,0.75,0,0,0,0.0
2024-01-15,Retargeting,Conversion,Set_2,Ad_6,Creative_1,Image,Instagram,Broad_35-54_UK,Broad,Medium,961,11,7.12,0.65,7.41,0,0,0,0.0
2024-01-09,Retargeting,Conversion,Set_3,Ad_3,Creative_8,Image,TikTok,Retargeting_Cart_Abandoners,Retargeting,Medium,993,6,5.41,0.9,5.45,0,0,0,0.0
2024-05-05,Brand_Awareness,Awareness,Set_1,Ad_14,Creative_10,Carousel,Instagram,Interest_In_Home_Fitness,Interest,Narrow,962,7,3.88,0.55,4.03,0,0,0,0.0
2024-01-11,Video_Views,Awareness,Set_4,Ad_15,Creative_2,Image,Instagram,Interest_In_Sustainable_Fashion,Interest,Medium,1044,21,9.84,0.47,9.43,16,0,0,-0.0
2024-01-29,Brand_Awareness,Awareness,Set_3,Ad_17,Creative_6,Video,Instagram,Custom_List_Newsletter_Subscribers,Custom_List,Medium,991,36,15.92,0.44,16.06,0,0,0,0.0
2024-01-10,Video_Views,Awareness,Set_2,Ad_14,Creative_10,Carousel,Instagram,Interest_In_Home_Fitness,Interest,Narrow,1002,13,0.88,0.07,0.88,10,0,0,0.0
2024-02-04,Conversions,Conversion,Set_3,Ad_4,Creative_9,Video,Facebook,Retargeting_Product_Viewers,Retargeting,Broad,947,29,12.95,0.45,13.67,0,1,1,50.76
2024-01-28,Video_Views,Awareness,Set_1,Ad_17,Creative_5,Carousel,Facebook,Lookalike_Recent_Purchasers,Lookalike,Broad,962,7,4.68,0.67,4.86,5,0,0,0.0
2024-01-13,Traffic,Consideration,Set_1,Ad_16,Creative_1,Image,TikTok,Interest_In_Sustainable_Fashion,Interest,Medium,982,23,9.3,0.4,9.47,0,0,0,0.0
2024-01-26,Retargeting,Conversion,Set_3,Ad_7,Creative_6,Carousel,Instagram,Custom_List_Newsletter_Subscribers,Custom_List,Broad,997,20,4.44,0.22,4.45,0,0,0,0.0
2024-02-22,Conversions,Conversion,Set_2,Ad_10,Creative_8,Carousel,Instagram,Interest_In_Sustainable_Fashion,Interest,Medium,1020,38,9.33,0.25,9.15,0,2,4,109.56
2024-01-10,Brand_Awareness,Awareness,Set_4,Ad_5,Creative_4,Carousel,Facebook,Interest_In_Organic_Food,Interest,Narrow,1048,12,5.21,0.43,4.97,0,0,0,0.0
2024-01-20,Traffic,Consideration,Set_3,Ad_5,Creative_1,Carousel,X,Broad_18-34_US,Broad,Narrow,1045,14,10.18,0.73,9.74,0,0,0,0.0
2024-02-07,Brand_Awareness,Awareness,Set_1,Ad_15,Creative_4,Image,Instagram,Lookalike_Recent_Purchasers,Lookalike,Medium,964,29,5.31,0.18,5.51,0,0,2,54.66
2024-01-21,Traffic,Consideration,Set_3,Ad_8,Creative_8,Carousel,Facebook,Custom_List_Newsletter_Subscribers,Custom_List,Broad,1018,22,10.7,0.49,10.51,0,0,0,0.0
2024-01-05,Traffic,Consideration,Set_3,Ad_9,Creative_1,Carousel,LinkedIn,Retargeting_Product_Viewers,Retargeting,Narrow,1001,32,17.99,0.56,17.97,0,0,0,0.0
2024-01-04,Retargeting,Conversion,Set_1,Ad_5,Creative_10,Video,Facebook,Interest_In_Home_Fitness,Interest,Medium,997,10,7.86,0.79,7.88,0,0,0,0.0
2024-01-25,Video_Views,Awareness,Set_4,Ad_20,Creative_2,Video,Facebook,Lookalike_Top_Spenders,Lookalike,Narrow,979,6,1.74,0.29,1.78,5,0,0,0.0
2024-08-12,Video_Views,Awareness,Set_2,Ad_16,Creative_10,Carousel,Instagram,Interest_In_Organic_Food,Interest,Medium,1055,19,7.05,0.37,6.68,16,0,0,0.0
2024-03-29,Conversions,Conversion,Set_2,Ad_2,Creative_2,Carousel,LinkedIn,Interest_In_Luxury_Travel,Interest,Broad,997,13,12.34,0.95,12.38,0,0,0,0.0
2024-01-04,Conversions,Conversion,Set_2,Ad_18,Creative_8,Carousel,Instagram,Lookalike_Recent_Purchasers,Lookalike,Narrow,941,47,33.23,0.71,35.31,0,1,3,160.32
2024-02-03,Retargeting,Conversion,Set_3,Ad_4,Creative_2,Image,LinkedIn,Interest_In_Luxury_Travel,Interest,Medium,1034,7,3.04,0.43,2.94,0,0,0,0.0
2024-05-22,Video_Views,Awareness,Set_1,Ad_2,Creative_3,Image,X,Interest_In_Organic_Food,Interest,Medium,982,17,12.33,0.73,12.56,10,0,1,27.94
2024-01-11,Retargeting,Conversion,Set_4,Ad_13,Creative_4,Image,Facebook,Lookalike_Recent_Purchasers,Lookalike,Broad,983,16,4.76,0.3,4.84,0,0,0,0.0
2024-01-17,Brand_Awareness,Awareness,Set_4,Ad_5,Creative_2,Video,X,Broad_35-54_UK,Broad,Medium,965,27,13.7,0.51,14.2,0,0,1,15.12
2024-02-21,Brand_Awareness,Awareness,Set_1,Ad_1,Creative_6,Carousel,Instagram,Interest_In_Luxury_Travel,Interest,Medium,1031,13,5.62,0.43,5.45,0,0,0,0.0
2024-01-08,Retargeting,Conversion,Set_3,Ad_8,Creative_4,Carousel,TikTok,Broad_18-34_US,Broad,Medium,1025,8,6.0,0.75,5.85,0,0,0,0.0
2024-01-28,Video_Views,Awareness,Set_3,Ad_15,Creative_5,Carousel,Facebook,Custom_List_Past_Purchasers,Custom_List,Broad,1024,11,4.41,0.4,4.31,6,0,0,0.0
2024-01-05,Conversions,Conversion,Set_1,Ad_13,Creative_2,Image,Instagram,Broad_35-54_UK,Broad,Narrow,1037,4,2.24,0.56,2.16,0,0,0,0.0
2024-01-11,Traffic,Consideration,Set_1,Ad_18,Creative_8,Image,Instagram,Interest_In_Sustainable_Fashion,Interest,Medium,1037,12,6.25,0.52,6.03,0,0,0,0.0
2024-01-02,Traffic,Consideration,Set_3,Ad_4,Creative_9,Carousel,Facebook,Interest_In_Home_Fitness,Interest,Broad,958,18,3.14,0.17,3.28,0,0,0,0.0
2024-01-03,Brand_Awareness,Awareness,Set_2,Ad_3,Creative_4,Image,Facebook,Interest_In_Home_Fitness,Interest,Medium,952,12,0.6,0.05,0.63,0,0,0,0.0
2024-01-16,Retargeting,Conversion,Set_1,Ad_12,Creative_5,Carousel,Facebook,Interest_In_Luxury_Travel,Interest,Medium,1016,18,6.03,0.34,5.94,0,0,0,0.0
2024-02-08,Video_Views,Awareness,Set_2,Ad_12,Creative_3,Carousel,Instagram,Broad_35-54_UK,Broad,Narrow,1037,17,10.31,0.61,9.94,14,0,0,0.0
2024-01-03,Conversions,Conversion,Set_3,Ad_13,Creative_5,Carousel,X,Broad_35-54_UK,Broad,Broad,1012,2,0.73,0.36,0.72,0,0,0,0.0
2024-01-23,Retargeting,Conversion,Set_4,Ad_8,Creative_5,Image,Facebook,Interest_In_Luxury_Travel,Interest,Broad,1020,21,1.34,0.06,1.31,0,0,0,-0.0
2024-01-14,Conversions,Conversion,Set_3,Ad_20,Creative_4,Video,Facebook,Interest_In_Sustainable_Fashion,Interest,Medium,1007,39,5.28,0.14,5.24,0,1,2,79.84
2024-03-13,Conversions,Conversion,Set_3,Ad_6,Creative_7,Video,Instagram,Retargeting_Cart_Abandoners,Retargeting,Narrow,1025,30,12.88,0.43,12.57,0,0,1,39.45
2024-01-19,Retargeting,Conversion,Set_4,Ad_13,Creative_8,Carousel,Instagram,Interest_In_Home_Fitness,Interest,Medium,1003,22,7.22,0.33,7.2,0,0,1,11.3
2024-02-06,Retargeting,Conversion,Set_1,Ad_16,Creative_1,Carousel,X,Custom_List_Newsletter_Subscribers,Custom_List,Medium,914,28,13.79,0.49,15.09,0,0,0,0.0
2024-01-10,Conversions,Conversion,Set_3,Ad_11,Creative_3,Video,Instagram,Broad_18-34_US,Broad,Narrow,1037,34,11.82,0.35,11.4,0,0,1,54.21
2024-01-14,Brand_Awareness,Awareness,Set_3,Ad_20,Creative_5,Video,LinkedIn,Interest_In_Organic_Food,Interest,Narrow,993,34,23.06,0.68,23.22,0,0,0,0.0
2024-01-14,Video_Views,Awareness,Set_4,Ad_18,Creative_8,Image,Facebook,Interest_In_Luxury_Travel,Interest,Medium,938,34,22.6,0.66,24.09,31,0,1,20.31
2024-05-28,Brand_Awareness,Awareness,Set_4,Ad_2,Creative_8,Carousel,Instagram,Interest_In_Organic_Food,Interest,Broad,973,6,2.51,0.42,2.58,0,0,0,0.0
2024-01-06,Traffic,Consideration,Set_1,Ad_4,Creative_7,Video,LinkedIn,Lookalike_Top_Spenders,Lookalike,Narrow,981,15,9.35,0.62,9.53,0,0,0,0.0
2024-01-10,Conversions,Conversion,Set_2,Ad_19,Creative_2,Image,TikTok,Interest_In_Tech_Gadgets,Interest,Narrow,1010,34,23.2,0.68,22.97,0,0,2,114.12
2024-01-28,Conversions,Conversion,Set_3,Ad_6,Creative_1,Video,X,Lookalike_Top_Spenders,Lookalike,Narrow,1005,14,7.19,0.51,7.15,0,0,0,0.0
2024-03-10,Conversions,Conversion,Set_2,Ad_15,Creative_9,Carousel,TikTok,Broad_18-34_US,Broad,Narrow,1068,28,1.4,0.05,1.31,0,0,1,43.27
2024-01-11,Retargeting,Conversion,Set_1,Ad_17,Creative_6,Carousel,TikTok,Interest_In_Sustainable_Fashion,Interest,Medium,1056,24,28.27,1.18,26.77,0,0,0,0.0
2024-01-18,Conversions,Conversion,Set_2,Ad_14,Creative_9,Carousel,X,Interest_In_Tech_Gadgets,Interest,Medium,979,22,13.35,0.61,13.64,0,0,1,48.56
2024-01-15,Retargeting,Conversion,Set_3,Ad_20,Creative_8,Carousel,LinkedIn,Retargeting_Email_Engagers,Retargeting,Broad,987,12,6.62,0.55,6.71,0,0,0,0.0
2024-02-05,Conversions,Conversion,Set_2,Ad_12,Creative_1,Carousel,X,Interest_In_Home_Fitness,Interest,Broad,990,23,10.01,0.44,10.11,0,0,0,0.0
2024-01-04,Conversions,Conversion,Set_2,Ad_13,Creative_7,Video,TikTok,Interest_In_Home_Fitness,Interest,Medium,984,24,12.54,0.52,12.74,0,0,1,55.98
2024-01-13,Video_Views,Awareness,Set_3,Ad_19,Creative_1,Video,LinkedIn,Custom_List_Newsletter_Subscribers,Custom_List,Broad,973,24,20.21,0.84,20.77,16,0,1,7.69
2024-01-26,Retargeting,Conversion,Set_4,Ad_16,Creative_1,Image,Instagram,Broad_18-34_US,Broad,Medium,1050,22,6.34,0.29,6.04,0,0,0,0.0
2024-01-12,Video_Views,Awareness,Set_1,Ad_11,Creative_8,Video,TikTok,Lookalike_Top_Spenders,Lookalike,Broad,1015,17,6.91,0.41,6.81,5,0,0,0.0
2024-01-03,Video_Views,Awareness,Set_3,Ad_12,Creative_3,Image,Facebook,Lookalike_Recent_Purchasers,Lookalike,Broad,978,15,6.46,0.43,6.61,11,0,0,0.0
2024-09-01,Conversions,Conversion,Set_4,Ad_16,Creative_10,Carousel,Facebook,Custom_List_Newsletter_Subscribers,Custom_List,Broad,994,23,8.04,0.35,8.09,0,0,1,53.34
2024-01-23,Video_Views,Awareness,Set_2,Ad_15,Creative_2,Video,X,Interest_In_Home_Fitness,Interest,Narrow,986,24,13.35,0.56,13.54,5,0,0,0.0
2024-02-28,Brand_Awareness,Awareness,Set_1,Ad_5,Creative_7,Carousel,TikTok,Broad_18-34_US,Broad,Medium,946,25,16.81,0.67,17.77,0,0,0,0.0
2024-01-06,Traffic,Consideration,Set_3,Ad_3,Creative_8,Video,TikTok,Broad_35-54_UK,Broad,Medium,964,26,19.88,0.76,20.62,0,0,0,0.0
2024-01-01,Brand_Awareness,Awareness,Set_3,Ad_7,Creative_4,Carousel,Instagram,Lookalike_Top_Spenders,Lookalike,Broad,995,23,17.93,0.78,18.02,0,0,1,31.74
2024-01-01,Retargeting,Conversion,Set_1,Ad_8,Creative_7,Video,Facebook,Lookalike_Recent_Purchasers,Lookalike,Medium,1058,11,8.09,0.74,7.65,0,0,0,0.0
2024-02-01,Conversions,Conversion,Set_1,Ad_20,Creative_5,Carousel,LinkedIn,Interest_In_Home_Fitness,Interest,Broad,1012,17,14.32,0.84,14.15,0,0,1,45.74
2024-01-17,Brand_Awareness,Awareness,Set_1,Ad_7,Creative_1,Carousel,LinkedIn,Retargeting_Cart_Abandoners,Retargeting,Medium,1037,21,17.64,0.84,17.01,0,0,0,0.0
2024-01-18,Retargeting,Conversion,Set_2,Ad_5,Creative_2,Image,TikTok,Retargeting_Email_Engagers,Retargeting,Medium,1001,15,8.18,0.55,8.17,0,0,0,0.0
2024-02-07,Brand_Awareness,Awareness,Set_4,Ad_3,Creative_8,Carousel,Instagram,Lookalike_Top_Spenders,Lookalike,Narrow,1000,6,2.3,0.38,2.3,0,0,0,0.0
2024-02-02,Brand_Awareness,Awareness,Set_4,Ad_4,Creative_10,Video,TikTok,Interest_In_Organic_Food,Interest,Medium,984,31,24.43,0.79,24.83,0,1,1,21.05
2024-01-26,Brand_Awareness,Awareness,Set_4,Ad_16,Creative_2,Carousel,Instagram,Retargeting_Cart_Abandoners,Retargeting,Narrow,953,23,10.35,0.45,10.86,0,0,0,0.0
2024-01-21,Retargeting,Conversion,Set_2,Ad_15,Creative_5,Video,X,Retargeting_Email_Engagers,Retargeting,Narrow,1025,22,10.17,0.46,9.92,0,0,1,15.25
2024-02-10,Retargeting,Conversion,Set_1,Ad_3,Creative_10,Carousel,Facebook,Lookalike_Top_Spenders,Lookalike,Medium,1036,21,13.23,0.63,12.77,0,0,0,0.0
2024-04-08,Retargeting,Conversion,Set_4,Ad_10,Creative_8,Carousel,Facebook,Lookalike_Top_Spenders,Lookalike,Broad,1028,27,9.06,0.34,8.81,0,0,0,0.0
2024-03-10,Brand_Awareness,Awareness,Set_1,Ad_17,Creative_7,Carousel,Instagram,Interest_In_Home_Fitness,Interest,Medium,964,23,1.36,0.06,1.41,0,1,1,21.33
2024-01-24,Retargeting,Conversion,Set_1,Ad_18,Creative_9,Image,Facebook,Interest_In_Luxury_Travel,Interest,Narrow,1049,8,3.62,0.45,3.45,0,0,0,0.0
2024-02-04,Conversions,Conversion,Set_2,Ad_15,Creative_1,Image,Facebook,Lookalike_Top_Spenders,Lookalike,Medium,955,29,14.48,0.5,15.16,0,0,1,46.2
2024-02-21,Brand_Awareness,Awareness,Set_1,Ad_5,Creative_3,Image,Instagram,Interest_In_Home_Fitness,Interest,Broad,998,15,9.03,0.6,9.05,0,0,0,-0.0
2024-01-13,Retargeting,Conversion,Set_2,Ad_20,Creative_1,Carousel,Facebook,Interest_In_Tech_Gadgets,Interest,Narrow,986,35,11.67,0.33,11.84,0,0,0,0.0
2024-01-22,Brand_Awareness,Awareness,Set_1,Ad_18,Creative_4,Carousel,Facebook,Custom_List_Past_Purchasers,Custom_List,Medium,1011,17,12.87,0.76,12.73,0,0,0,0.0
2024-01-23,Conversions,Conversion,Set_1,Ad_1,Creative_9,Carousel,LinkedIn,Retargeting_Cart_Abandoners,Retargeting,Medium,971,37,20.47,0.55,21.08,0,0,1,52.93
2024-01-18,Retargeting,Conversion,Set_1,Ad_2,Creative_2,Video,Facebook,Interest_In_Organic_Food,Interest,Broad,968,1,0.34,0.34,0.35,0,0,0,0.0
2024-01-08,Brand_Awareness,Awareness,Set_4,Ad_8,Creative_3,Carousel,Instagram,Retargeting_Product_Viewers,Retargeting,Narrow,972,19,3.31,0.17,3.41,0,0,1,12.2
2024-05-20,Conversions,Conversion,Set_1,Ad_19,Creative_6,Carousel,LinkedIn,Interest_In_Organic_Food,Interest,Narrow,949,37,7.63,0.21,8.04,0,1,2,72.02
2024-02-29,Video_Views,Awareness,Set_4,Ad_4,Creative_2,Image,LinkedIn,Retargeting_Cart_Abandoners,Retargeting,Narrow,956,26,13.95,0.54,14.59,14,0,1,24.29
2024-02-25,Retargeting,Conversion,Set_1,Ad_5,Creative_7,Carousel,X,Interest_In_Organic_Food,Interest,Medium,996,13,7.12,0.55,7.15,0,0,0,0.0
2024-02-02,Conversions,Conversion,Set_3,Ad_2,Creative_3,Carousel,Instagram,Custom_List_Past_Purchasers,Custom_List,Medium,1021,35,10.14,0.29,9.93,0,1,2,75.36
2024-02-11,Brand_Awareness,Awareness,Set_2,Ad_11,Creative_6,Image,X,Custom_List_Newsletter_Subscribers,Custom_List,Broad,976,8,2.57,0.32,2.63,0,0,0,0.0
2024-01-22,Retargeting,Conversion,Set_3,Ad_20,Creative_3,Video,X,Lookalike_Top_Spenders,Lookalike,Narrow,957,21,13.74,0.65,14.36,0,0,1,14.57
2024-01-07,Conversions,Conversion,Set_2,Ad_14,Creative_4,Image,Instagram,Interest_In_Sustainable_Fashion,Interest,Medium,963,19,5.36,0.28,5.57,0,0,0,0.0
2024-01-22,Brand_Awareness,Awareness,Set_4,Ad_11,Creative_2,Video,X,Retargeting_Product_Viewers,Retargeting,Medium,1025,22,16.49,0.75,16.09,0,0,0,0.0
2024-01-03,Traffic,Consideration,Set_2,Ad_1,Creative_4,Image,Instagram,Lookalike_Top_Spenders,Lookalike,Medium,1030,4,1.92,0.48,1.86,0,0,0,0.0
2024-02-15,Video_Views,Awareness,Set_2,Ad_1,Creative_8,Video,Instagram,Lookalike_Recent_Purchasers,Lookalike,Broad,973,16,15.95,1.0,16.39,11,0,0,0.0
2024-02-24,Retargeting,Conversion,Set_4,Ad_9,Creative_9,Image,X,Retargeting_Product_Viewers,Retargeting,Narrow,1005,5,3.04,0.61,3.02,0,0,0,0.0
2024-01-01,Retargeting,Conversion,Set_1,Ad_16,Creative_5,Image,Instagram,Retargeting_Email_Engagers,Retargeting,Narrow,1030,17,11.07,0.65,10.75,0,0,0,0.0
2024-01-23,Video_Views,Awareness,Set_4,Ad_8,Creative_7,Video,Facebook,Custom_List_Past_Purchasers,Custom_List,Broad,1043,37,17.74,0.48,17.01,25,0,1,33.69
2024-03-04,Retargeting,Conversion,Set_4,Ad_14,Creative_3,Image,Instagram,Retargeting_Email_Engagers,Retargeting,Medium,1011,7,2.61,0.37,2.58,0,0,0,0.0
2024-02-11,Video_Views,Awareness,Set_4,Ad_10,Creative_1,Carousel,TikTok,Retargeting_Email_Engagers,Retargeting,Narrow,1028,1,0.81,0.81,0.79,0,0,0,0.0
2024-01-09,Conversions,Conversion,Set_4,Ad_4,Creative_5,Video,LinkedIn,Interest_In_Organic_Food,Interest,Broad,987,31,26.65,0.86,27.0,0,1,1,63.33
2024-02-06,Conversions,Conversion,Set_3,Ad_10,Creative_2,Video,LinkedIn,Interest_In_Tech_Gadgets,Interest,Medium,1031,5,2.47,0.49,2.4,0,0,0,0.0
2024-03-01,Traffic,Consideration,Set_4,Ad_4,Creative_8,Image,X,Interest_In_Sustainable_Fashion,Interest,Medium,978,28,14.66,0.52,14.99,0,0,1,17.02
2024-02-07,Video_Views,Awareness,Set_2,Ad_6,Creative_3,Image,TikTok,Broad_35-54_UK,Broad,Medium,985,15,8.97,0.6,9.11,8,0,0,0.0
2024-02-22,Traffic,Consideration,Set_4,Ad_13,Creative_9,Carousel,LinkedIn,Interest_In_Tech_Gadgets,Interest,Medium,952,23,15.62,0.68,16.41,0,0,0,0.0
2024-01-02,Conversions,Conversion,Set_2,Ad_16,Creative_7,Video,X,Broad_18-34_US,Broad,Broad,1033,34,24.01,0.71,23.24,0,0,1,72.52
2024-02-21,Conversions,Conversion,Set_3,Ad_9,Creative_1,Image,Facebook,Interest_In_Sustainable_Fashion,Interest,Broad,1002,43,15.92,0.37,15.89,0,1,2,103.72
2024-01-14,Traffic,Consideration,Set_1,Ad_10,Creative_10,Video,Instagram,Interest_In_Luxury_Travel,Interest,Medium,955,11,4.77,0.43,4.99,0,0,0,0.0
2024-01-27,Conversions,Conversion,Set_3,Ad_7,Creative_3,Image,TikTok,Retargeting_Product_Viewers,Retargeting,Narrow,1020,36,29.1,0.81,28.53,0,1,1,69.81
2024-02-07,Traffic,Consideration,Set_3,Ad_11,Creative_7,Video,Instagram,Interest_In_Sustainable_Fashion,Interest,Medium,1041,30,17.21,0.57,16.53,0,0,1,12.86
2024-01-02,Video_Views,Awareness,Set_2,Ad_5,Creative_6,Video,TikTok,Retargeting_Email_Engagers,Retargeting,Broad,1002,17,11.19,0.66,11.17,12,0,0,0.0
